offer_id,group_id,vendor_code,collection,product_name,product_url,product_type,constructor_role,mix_role,builder_domain,palette,style_tags,price,old_price,color,size,material,volume,availability_status,primary_image_url,all_image_urls
1915,,УТ-00012970,,"Набор бокалов для шампанского Росы, 4 шт",https://kultura-doma.ru/product/nabor-bokalov-dlya-shampanskogo-rosy-1915,wine_glass_set,atmosphere_or_drinks,,,,,13990,,,,хрусталь,195 мл,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a6b660aedb88_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a6b660aedb88_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a6b6a14e2507_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a6b6a1507c8c_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a6b6a151dc6c_big.jpg
1184,1184,УТ-00009886,,Ваза Колодец,https://kultura-doma.ru/product/vaza-kolodec-1184,vase,atmosphere_or_drinks,,,,,16524,27540,красный,"25,5 см",фарфор,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a58edc241505_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a58edc241505_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a58edc309ada_big.jpg
1185,1185,УТ-00009884,,Ваза Гладиолус малая,https://kultura-doma.ru/product/vaza-gladiolus,vase,atmosphere_or_drinks,,,,,13608,22680,красный,20 см,фарфор,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5b18434c8_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5b18434c8_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5b1934bfc_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5b1bee500_big.jpg
1185-1661,1185,УТ-00009883,,Ваза Гладиолус малая: 40 см,https://kultura-doma.ru/product/vaza-gladiolus-size-40-sm,vase,atmosphere_or_drinks,,,,,20628,22680,красный,40 см,фарфор,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5b18434c8_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5b18434c8_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5b1934bfc_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5b1bee500_big.jpg
1382,1382,УТ-00010665,,Ваза 3D Орхидея розовая 20 см,https://kultura-doma.ru/product/vaza-orhideya-1382,vase,atmosphere_or_drinks,,,,,9354,15590,розовый,20 см,керамика,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6936e5c3e22ff_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6936e5c3e22ff_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/693fdbaa523b7_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a7da9361_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6936e5ccde3fc_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/693fdbb60a84c_big.jpg
1382-1529,1382,УТ-00010664,,Ваза 3D Орхидея розовая 20 см: 28 см,https://kultura-doma.ru/product/vaza-orhideya-1382-size-28-sm,vase,atmosphere_or_drinks,,,,,14694,15590,розовый,28 см,керамика,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6936e5c3e22ff_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6936e5c3e22ff_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/693fdbaa523b7_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a7da9361_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6936e5ccde3fc_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/693fdbb60a84c_big.jpg
1382-1530,1382,УТ-00010663,,Ваза 3D Орхидея розовая 20 см: 35 см,https://kultura-doma.ru/product/vaza-orhideya-1382-size-35-sm,vase,atmosphere_or_drinks,,,,,18894,15590,розовый,35 см,керамика,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6936e5c3e22ff_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6936e5c3e22ff_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/693fdbaa523b7_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a7da9361_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6936e5ccde3fc_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/693fdbb60a84c_big.jpg
1383,1383,УТ-00010661,,Ваза 3D Орхидея красная 28 см,https://kultura-doma.ru/product/vaza-orhideya-1383,vase,atmosphere_or_drinks,,,,,9354,15590,бордовый,20 см,керамика,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a977984e_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a977984e_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/696f393d6bbc4_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6936e5eb283e9_big.jpg
1383-1531,1383,УТ-00010661,,Ваза 3D Орхидея красная 28 см: 28 см,https://kultura-doma.ru/product/vaza-orhideya-1383-size-28-sm,vase,atmosphere_or_drinks,,,,,14694,15590,бордовый,28 см,керамика,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a977984e_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a977984e_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/696f393d6bbc4_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6936e5eb283e9_big.jpg
1383-1532,1383,УТ-00010660,,Ваза 3D Орхидея красная 28 см: 35 см,https://kultura-doma.ru/product/vaza-orhideya-1383-size-35-sm,vase,atmosphere_or_drinks,,,,,18894,15590,бордовый,35 см,керамика,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a977984e_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a977984e_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/696f393d6bbc4_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6936e5eb283e9_big.jpg
1384,1384,УТ-00010659,,Ваза 3D Орхидея вишневая 20 см,https://kultura-doma.ru/product/vaza-orhideya-1384,vase,atmosphere_or_drinks,,,,,9354,15590,красный,20 см,керамика,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6936e587a030c_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6936e587a030c_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/693fdcb4792e4_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a79c1e2a_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6936e5a30008f_big.jpg
1384-1534,1384,УТ-00010658,,Ваза 3D Орхидея вишневая 20 см: 28 см,https://kultura-doma.ru/product/vaza-orhideya-1384-size-28-sm,vase,atmosphere_or_drinks,,,,,14694,15590,красный,28 см,керамика,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6936e587a030c_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6936e587a030c_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/693fdcb4792e4_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a79c1e2a_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6936e5a30008f_big.jpg
1384-1535,1384,УТ-00010657,,Ваза 3D Орхидея вишневая 20 см: 35 см,https://kultura-doma.ru/product/vaza-orhideya-1384-size-35-sm,vase,atmosphere_or_drinks,,,,,18894,15590,красный,35 см,керамика,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6936e587a030c_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6936e587a030c_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/693fdcb4792e4_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a79c1e2a_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6936e5a30008f_big.jpg
690,,УТ-00008854,,Ваза Орхидея,https://kultura-doma.ru/product/vaza-orhideya,vase,atmosphere_or_drinks,,,,,9354,15590,серый,,керамика,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a47aa4734b1e_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a47aa4734b1e_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a47aa45ec691_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a47aa478247a_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a47aa47ed055_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a47aa468fb5a_big.jpg
691,691,УТ-00008855,,Ваза Орхидея,https://kultura-doma.ru/product/vaza-orhideya-691,vase,atmosphere_or_drinks,,,,,9354,15590,голубой,20 см,керамика,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a865176c_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a865176c_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a84612b0_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a868dfdd_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a86e56cb_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a84ae110_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a84e837c_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a8538b50_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a85760fb_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a85b0ffa_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a860aede_big.jpg
691-725,691,УТ-00008858,,Ваза Орхидея: 28 см,https://kultura-doma.ru/product/vaza-orhideya-691-size-28-sm,vase,atmosphere_or_drinks,,,,,14694,15590,голубой,28 см,керамика,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a865176c_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a865176c_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a84612b0_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a868dfdd_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a86e56cb_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a84ae110_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a84e837c_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a8538b50_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a85760fb_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a85b0ffa_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a860aede_big.jpg
691-728,691,УТ-00008861,,Ваза Орхидея: 35 см,https://kultura-doma.ru/product/vaza-orhideya-691-size-35-sm,vase,atmosphere_or_drinks,,,,,18894,15590,голубой,35 см,керамика,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a865176c_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a865176c_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a84612b0_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a868dfdd_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a86e56cb_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a84ae110_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a84e837c_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a8538b50_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a85760fb_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a85b0ffa_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a860aede_big.jpg
692,692,УТ-00008856,,Ваза Орхидея,https://kultura-doma.ru/product/vaza-orhideya-692,vase,atmosphere_or_drinks,,,,,9354,15590,розовый,20 см,керамика,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a7bc6d0d_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a7bc6d0d_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a7b8e679_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a7c0fb31_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a7c6c405_big.jpg
692-726,692,УТ-00008859,,Ваза Орхидея: 28 см,https://kultura-doma.ru/product/vaza-orhideya-692-size-28-sm,vase,atmosphere_or_drinks,,,,,14694,15590,розовый,28 см,керамика,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a7bc6d0d_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a7bc6d0d_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a7b8e679_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a7c0fb31_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a7c6c405_big.jpg
692-729,692,УТ-00008862,,Ваза Орхидея: 35 см,https://kultura-doma.ru/product/vaza-orhideya-692-size-35-sm,vase,atmosphere_or_drinks,,,,,18894,15590,розовый,35 см,керамика,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a7bc6d0d_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a7bc6d0d_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a7b8e679_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a7c0fb31_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a7c6c405_big.jpg
695,695,УТ-00009551,,Ваза Тюльпан,https://kultura-doma.ru/product/vaza-tyul-pan,vase,atmosphere_or_drinks,,,,,8094,13490,бежевый,20 см,керамика,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a89bfff0_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a89bfff0_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a88be8d2_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a8a4c50e_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a8aa8b39_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a890e60c_big.jpg
695-738,695,УТ-00009554,,Ваза Тюльпан: 28 см,https://kultura-doma.ru/product/vaza-tyul-pan-size-28-sm,vase,atmosphere_or_drinks,,,,,11994,13490,бежевый,28 см,керамика,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a89bfff0_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a89bfff0_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a88be8d2_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a8a4c50e_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a8aa8b39_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a890e60c_big.jpg
695-740,695,УТ-00009557,,Ваза Тюльпан: 35 см,https://kultura-doma.ru/product/vaza-tyul-pan-size-35-sm,vase,atmosphere_or_drinks,,,,,17394,13490,бежевый,35 см,керамика,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a89bfff0_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a89bfff0_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a88be8d2_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a8a4c50e_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a8aa8b39_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0d5a890e60c_big.jpg
15,,УТ-00009570,,Набор креманок Вуаль,https://kultura-doma.ru/product/nabor-kremanok-vual,wine_glass_set,atmosphere_or_drinks,,,,,1590,,,,хрустальное стекло,220 мл,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a07155c59e24_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a07155c59e24_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69c54186cc1a5_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a07155c9ac2a_big.jpg
440,440,УТ-00008742,,Подушка декоративная Бархат,https://kultura-doma.ru/product/podushka-dekorativnaya-barhat-440,decorative_pillow,bedroom_layer,,,,,5390,,,18х60 см,,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6892054eb809e_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6892054eb809e_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/686fc0bfd64b7_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69e2341038203_big.jpg
