variant_id;product_id;characteristic_code;value;normalized_value;numeric_value
KD-PD-10950__v001;KD-PD-10950;category;Посуда и сервировка;посуда и сервировка;
KD-PD-10950__v001;KD-PD-10950;subcategory;Чайники, молочники и сахарницы;чайники, молочники и са×арницы;
KD-PD-10950__v001;KD-PD-10950;collection;Дияф;дияф;
KD-PD-10950__v001;KD-PD-10950;material;Фарфор;фарфор;
KD-PD-10950__v001;KD-PD-10950;size;300 мл;300 мл;
KD-PD-10950__v001;KD-PD-10950;price;3490;3490;3490
KD-PD-10950__v001;KD-PD-10950;volume;300 мл;300 мл;
KD-PD-10950__v001;KD-PD-10950;composition;100% фарфор;100% фарфор;
KD-PD-10950__v001;KD-PD-10950;color;Белый;белый;
KD-PD-10950__v001;KD-PD-10950;color;Голубой;голубой;
KD-PD-10459__v001;KD-PD-10459;category;Столовый текстиль;столовый текстиль;
KD-PD-10459__v001;KD-PD-10459;subcategory;Столовый текстиль;столовый текстиль;
KD-PD-10459__v001;KD-PD-10459;collection;Дияф;дияф;
KD-PD-10459__v001;KD-PD-10459;material;Хлопок;×лопок;
KD-PD-10459__v001;KD-PD-10459;size;180×250 см;180×250 см;
KD-PD-10459__v001;KD-PD-10459;price;22900;22900;22900
KD-PD-10459__v001;KD-PD-10459;height;180 см;180 см;
KD-PD-10459__v001;KD-PD-10459;width;250 см;250 см;
KD-PD-10459__v001;KD-PD-10459;composition;100% Хлопок;100%×лопок;
KD-PD-10459__v001;KD-PD-10459;color;Белый;белый;
KD-PD-10459__v001;KD-PD-10459;color;Золотой;золотой;
KD-PD-10459__v002;KD-PD-10459;category;Столовый текстиль;столовый текстиль;
KD-PD-10459__v002;KD-PD-10459;subcategory;Столовый текстиль;столовый текстиль;
KD-PD-10459__v002;KD-PD-10459;collection;Дияф;дияф;
KD-PD-10459__v002;KD-PD-10459;material;Хлопок;×лопок;
KD-PD-10459__v002;KD-PD-10459;size;180×350 см;180×350 см;
KD-PD-10459__v002;KD-PD-10459;price;22900;22900;22900
KD-PD-10459__v002;KD-PD-10459;height;180 см;180 см;
KD-PD-10459__v002;KD-PD-10459;width;350 см;350 см;
KD-PD-10459__v002;KD-PD-10459;composition;100% Хлопок;100%×лопок;
KD-PD-10459__v002;KD-PD-10459;color;Белый;белый;
KD-PD-10459__v002;KD-PD-10459;color;Золотой;золотой;
KD-PD-10946__v001;KD-PD-10946;category;Посуда и сервировка;посуда и сервировка;
KD-PD-10946__v001;KD-PD-10946;subcategory;Тарелки;тарелки;
KD-PD-10946__v001;KD-PD-10946;collection;Дияф;дияф;
KD-PD-10946__v001;KD-PD-10946;material;Фарфор;фарфор;
KD-PD-10946__v001;KD-PD-10946;size;21 см;21 см;
KD-PD-10946__v001;KD-PD-10946;price;2190;2190;2190
KD-PD-10946__v001;KD-PD-10946;diameter;21 см;21 см;
KD-PD-10946__v001;KD-PD-10946;composition;100% фарфор;100% фарфор;
KD-PD-10946__v001;KD-PD-10946;color;Белый;белый;
KD-PD-10946__v001;KD-PD-10946;color;Голубой;голубой;
KD-PD-10947__v001;KD-PD-10947;category;Посуда и сервировка;посуда и сервировка;
KD-PD-10947__v001;KD-PD-10947;subcategory;Тарелки;тарелки;
KD-PD-10947__v001;KD-PD-10947;collection;Дияф;дияф;
KD-PD-10947__v001;KD-PD-10947;material;Фарфор;фарфор;
KD-PD-10947__v001;KD-PD-10947;size;24 см;24 см;
KD-PD-10947__v001;KD-PD-10947;price;3190;3190;3190
KD-PD-10947__v001;KD-PD-10947;diameter;24 см;24 см;
KD-PD-10947__v001;KD-PD-10947;composition;100% фарфор;100% фарфор;
KD-PD-10947__v001;KD-PD-10947;color;Белый;белый;
KD-PD-10947__v001;KD-PD-10947;color;Голубой;голубой;
KD-PD-10948__v001;KD-PD-10948;category;Посуда и сервировка;посуда и сервировка;
KD-PD-10948__v001;KD-PD-10948;subcategory;Тарелки;тарелки;
KD-PD-10948__v001;KD-PD-10948;collection;Дияф;дияф;
KD-PD-10948__v001;KD-PD-10948;material;Фарфор;фарфор;
KD-PD-10948__v001;KD-PD-10948;size;27 см;27 см;
KD-PD-10948__v001;KD-PD-10948;price;3990;3990;3990
KD-PD-10948__v001;KD-PD-10948;diameter;27 см;27 см;
KD-PD-10948__v001;KD-PD-10948;composition;100% фарфор;100% фарфор;
KD-PD-10948__v001;KD-PD-10948;color;Белый;белый;
KD-PD-10948__v001;KD-PD-10948;color;Голубой;голубой;
KD-PD-10951__v001;KD-PD-10951;category;Посуда и сервировка;посуда и сервировка;
KD-PD-10951__v001;KD-PD-10951;subcategory;Кружки, чайные и кофейные пары;кружки, чайные и кофейные пары;
KD-PD-10951__v001;KD-PD-10951;collection;Дияф;дияф;
KD-PD-10951__v001;KD-PD-10951;material;Фарфор;фарфор;
KD-PD-10951__v001;KD-PD-10951;size;250 мл;250 мл;
KD-PD-10951__v001;KD-PD-10951;price;3990;3990;3990
KD-PD-10951__v001;KD-PD-10951;volume;250 мл;250 мл;
KD-PD-10951__v001;KD-PD-10951;composition;100% фарфор;100% фарфор;
KD-PD-10951__v001;KD-PD-10951;color;Белый;белый;
KD-PD-10951__v001;KD-PD-10951;color;Голубой;голубой;
KD-PD-10949__v001;KD-PD-10949;category;Посуда и сервировка;посуда и сервировка;
KD-PD-10949__v001;KD-PD-10949;subcategory;Чайники, молочники и сахарницы;чайники, молочники и са×арницы;
KD-PD-10949__v001;KD-PD-10949;collection;Дияф;дияф;
KD-PD-10949__v001;KD-PD-10949;material;Фарфор;фарфор;
KD-PD-10949__v001;KD-PD-10949;size;650 мл;650 мл;
KD-PD-10949__v001;KD-PD-10949;price;4990;4990;4990
KD-PD-10949__v001;KD-PD-10949;volume;650 мл;650 мл;
KD-PD-10949__v001;KD-PD-10949;composition;100% фарфор;100% фарфор;
KD-PD-10949__v001;KD-PD-10949;color;Белый;белый;
KD-PD-10949__v001;KD-PD-10949;color;Голубой;голубой;
KD-PD-10287__v001;KD-PD-10287;category;Посуда и сервировка;посуда и сервировка;
KD-PD-10287__v001;KD-PD-10287;subcategory;Блюда и подача;блюда и подача;
KD-PD-10287__v001;KD-PD-10287;collection;Дрёмица;дремица;
KD-PD-10287__v001;KD-PD-10287;material;Дерево / Металл;дерево / металл;
KD-PD-10287__v001;KD-PD-10287;size;30 см;30 см;
KD-PD-10287__v001;KD-PD-10287;price;9900;9900;9900
KD-PD-10287__v001;KD-PD-10287;height;17 см;17 см;
KD-PD-10287__v001;KD-PD-10287;width;30 см;30 см;
KD-PD-10287__v001;KD-PD-10287;composition;дуб;дуб;
KD-PD-10287__v001;KD-PD-10287;color;Коричневый;коричневый;
KD-PD-10127__v001;KD-PD-10127;category;Декор для дома;декор для дома;
KD-PD-10127__v001;KD-PD-10127;subcategory;Подносы;подносы;
KD-PD-10127__v001;KD-PD-10127;collection;Дрёмица;дремица;
KD-PD-10127__v001;KD-PD-10127;material;Дерево / Металл;дерево / металл;
KD-PD-10127__v001;KD-PD-10127;size;480 см;480 см;
KD-PD-10127__v001;KD-PD-10127;price;49900;49900;49900
KD-PD-10127__v001;KD-PD-10127;height;480 см;480 см;
KD-PD-10127__v001;KD-PD-10127;width;310 см;310 см;
KD-PD-10127__v001;KD-PD-10127;composition;Американский орех;американский оре×;
KD-PD-10127__v001;KD-PD-10127;color;Коричневый;коричневый;
KD-PD-10127__v002;KD-PD-10127;category;Декор для дома;декор для дома;
KD-PD-10127__v002;KD-PD-10127;subcategory;Подносы;подносы;
KD-PD-10127__v002;KD-PD-10127;collection;Дрёмица;дремица;
KD-PD-10127__v002;KD-PD-10127;material;Дерево / Металл;дерево / металл;
KD-PD-10127__v002;KD-PD-10127;size;280 см;280 см;
KD-PD-10127__v002;KD-PD-10127;price;39900;39900;39900
KD-PD-10127__v002;KD-PD-10127;height;280 см;280 см;
KD-PD-10127__v002;KD-PD-10127;width;280 см;280 см;
KD-PD-10127__v002;KD-PD-10127;composition;Американский орех;американский оре×;
KD-PD-10127__v002;KD-PD-10127;color;Коричневый;коричневый;
KD-PD-10283__v001;KD-PD-10283;category;Декор для дома;декор для дома;
KD-PD-10283__v001;KD-PD-10283;subcategory;Декор для дома;декор для дома;
KD-PD-10283__v001;KD-PD-10283;collection;Дрёмица;дремица;
KD-PD-10283__v001;KD-PD-10283;material;Дерево / Металл;дерево / металл;
KD-PD-10283__v001;KD-PD-10283;size;Единый размер;единый размер;
KD-PD-10283__v001;KD-PD-10283;price;8900;8900;8900
KD-PD-10283__v001;KD-PD-10283;composition;Дуб;дуб;
KD-PD-10283__v001;KD-PD-10283;color;Коричневый;коричневый;
KD-PD-10284__v001;KD-PD-10284;category;Декор для дома;декор для дома;
KD-PD-10284__v001;KD-PD-10284;subcategory;Декор для дома;декор для дома;
KD-PD-10284__v001;KD-PD-10284;collection;Дрёмица;дремица;
KD-PD-10284__v001;KD-PD-10284;material;Дерево / Металл;дерево / металл;
KD-PD-10284__v001;KD-PD-10284;size;Единый размер;единый размер;
KD-PD-10284__v001;KD-PD-10284;price;19900;19900;19900
KD-PD-10284__v001;KD-PD-10284;composition;Дуб;дуб;
KD-PD-10284__v001;KD-PD-10284;color;Коричневый;коричневый;
KD-PD-10256__v001;KD-PD-10256;category;Посуда и сервировка;посуда и сервировка;
KD-PD-10256__v001;KD-PD-10256;subcategory;Кружки, чайные и кофейные пары;кружки, чайные и кофейные пары;
KD-PD-10256__v001;KD-PD-10256;collection;Феникс;феникс;
KD-PD-10256__v001;KD-PD-10256;capsule;Феникс;феникс;
KD-PD-10256__v001;KD-PD-10256;size;450 мл;450 мл;
KD-PD-10256__v001;KD-PD-10256;price;2990;2990;2990
KD-PD-10256__v001;KD-PD-10256;volume;450 мл;450 мл;
KD-PD-10256__v001;KD-PD-10256;color;Белый;белый;
KD-PD-10256__v001;KD-PD-10256;color;Золотой;золотой;
KD-PD-10254__v001;KD-PD-10254;category;Посуда и сервировка;посуда и сервировка;
KD-PD-10254__v001;KD-PD-10254;subcategory;Кружки, чайные и кофейные пары;кружки, чайные и кофейные пары;
KD-PD-10254__v001;KD-PD-10254;collection;Феникс;феникс;
KD-PD-10254__v001;KD-PD-10254;capsule;Феникс;феникс;
KD-PD-10254__v001;KD-PD-10254;material;Фарфор;фарфор;
KD-PD-10254__v001;KD-PD-10254;size;250 мл;250 мл;
KD-PD-10254__v001;KD-PD-10254;price;5599;5599;5599
KD-PD-10254__v001;KD-PD-10254;volume;250 мл;250 мл;
KD-PD-10254__v001;KD-PD-10254;diameter;16 см;16 см;
KD-PD-10254__v001;KD-PD-10254;color;Белый;белый;
KD-PD-10254__v001;KD-PD-10254;color;Золотой;золотой;
KD-PD-2000__v001;KD-PD-2000;category;Пледы и подушки;пледы и подушки;
KD-PD-2000__v001;KD-PD-2000;subcategory;Декоративные подушки;декоративные подушки;
KD-PD-2000__v001;KD-PD-2000;collection;Ледяные узоры;ледяные узоры;
KD-PD-2000__v001;KD-PD-2000;capsule;Ледяные узоры;ледяные узоры;
KD-PD-2000__v001;KD-PD-2000;material;Хлопок;×лопок;
KD-PD-2000__v001;KD-PD-2000;size;50×50 см;50×50 см;
KD-PD-2000__v001;KD-PD-2000;price;5990;5990;5990
KD-PD-2000__v001;KD-PD-2000;height;50 см;50 см;
KD-PD-2000__v001;KD-PD-2000;width;50 см;50 см;
KD-PD-2000__v001;KD-PD-2000;composition;Внешняя часть: 100% хлопок, наполнитель: 100% пух;внешняя часть: 100%×лопок, наполнитель: 100% пу×;
KD-PD-2000__v001;KD-PD-2000;details;Декоративный орнамент «Ледяные узоры»;декоративный орнамент «ледяные узоры»;
KD-PD-2000__v001;KD-PD-2000;color;Ледяной Голубой;ледяной голубой;
KD-PD-2000__v002;KD-PD-2000;category;Пледы и подушки;пледы и подушки;
KD-PD-2000__v002;KD-PD-2000;subcategory;Декоративные подушки;декоративные подушки;
KD-PD-2000__v002;KD-PD-2000;collection;Ледяные узоры;ледяные узоры;
KD-PD-2000__v002;KD-PD-2000;capsule;Ледяные узоры;ледяные узоры;
KD-PD-2000__v002;KD-PD-2000;material;Хлопок;×лопок;
KD-PD-2000__v002;KD-PD-2000;size;50×50 см;50×50 см;
KD-PD-2000__v002;KD-PD-2000;price;5990;5990;5990
KD-PD-2000__v002;KD-PD-2000;height;50 см;50 см;
KD-PD-2000__v002;KD-PD-2000;width;50 см;50 см;
KD-PD-2000__v002;KD-PD-2000;composition;Внешняя часть: 100% хлопок, наполнитель: 100% пух;внешняя часть: 100%×лопок, наполнитель: 100% пу×;
KD-PD-2000__v002;KD-PD-2000;details;Декоративный орнамент «Ледяные узоры»;декоративный орнамент «ледяные узоры»;
KD-PD-2000__v002;KD-PD-2000;color;Белый;белый;
KD-PD-2000__v003;KD-PD-2000;category;Пледы и подушки;пледы и подушки;
KD-PD-2000__v003;KD-PD-2000;subcategory;Декоративные подушки;декоративные подушки;
KD-PD-2000__v003;KD-PD-2000;collection;Ледяные узоры;ледяные узоры;
KD-PD-2000__v003;KD-PD-2000;capsule;Ледяные узоры;ледяные узоры;
KD-PD-2000__v003;KD-PD-2000;material;Хлопок;×лопок;
KD-PD-2000__v003;KD-PD-2000;size;50×50 см;50×50 см;
KD-PD-2000__v003;KD-PD-2000;price;5990;5990;5990
KD-PD-2000__v003;KD-PD-2000;height;50 см;50 см;
KD-PD-2000__v003;KD-PD-2000;width;50 см;50 см;
KD-PD-2000__v003;KD-PD-2000;composition;Внешняя часть: 100% хлопок, наполнитель: 100% пух;внешняя часть: 100%×лопок, наполнитель: 100% пу×;
KD-PD-2000__v003;KD-PD-2000;details;Декоративный орнамент «Ледяные узоры»;декоративный орнамент «ледяные узоры»;
KD-PD-2000__v003;KD-PD-2000;color;Ночной синий;ночной синий;
KD-PD-2003__v001;KD-PD-2003;category;Пледы и подушки;пледы и подушки;
KD-PD-2003__v001;KD-PD-2003;subcategory;Плед;плед;
KD-PD-2003__v001;KD-PD-2003;collection;Ледяные узоры;ледяные узоры;
KD-PD-2003__v001;KD-PD-2003;capsule;Ледяные узоры;ледяные узоры;
KD-PD-2003__v001;KD-PD-2003;material;Шерсть и хлопок;шерсть и×лопок;
KD-PD-2003__v001;KD-PD-2003;size;140×200 см;140×200 см;
KD-PD-2003__v001;KD-PD-2003;price;12990;12990;12990
KD-PD-2003__v001;KD-PD-2003;height;140 см;140 см;
KD-PD-2003__v001;KD-PD-2003;width;200 см;200 см;
KD-PD-2003__v001;KD-PD-2003;composition;70% шерсть, 30% хлопок;70% шерсть, 30%×лопок;
KD-PD-2003__v001;KD-PD-2003;details;Жаккардовый орнамент;жаккардовый орнамент;
KD-PD-2003__v001;KD-PD-2003;color;Ледяной Голубой;ледяной голубой;
KD-PD-2010__v001;KD-PD-2010;category;Посуда и сервировка;посуда и сервировка;
KD-PD-2010__v001;KD-PD-2010;subcategory;Салатники, cупницы и глубокие тарелки;салатники, cупницы и глубокие тарелки;
KD-PD-2010__v001;KD-PD-2010;collection;Ледяные узоры;ледяные узоры;
KD-PD-2010__v001;KD-PD-2010;capsule;Ледяные узоры;ледяные узоры;
KD-PD-2010__v001;KD-PD-2010;material;Фарфор;фарфор;
KD-PD-2010__v001;KD-PD-2010;size;24 см;24 см;
KD-PD-2010__v001;KD-PD-2010;price;9990;9990;9990
KD-PD-2010__v001;KD-PD-2010;diameter;24 см;24 см;
KD-PD-2010__v001;KD-PD-2010;composition;100% костяной фарфор;100% костяной фарфор;
KD-PD-2010__v001;KD-PD-2010;details;Рельефный орнамент;рельефный орнамент;
KD-PD-2010__v001;KD-PD-2010;color;Белый;белый;
KD-PD-2010__v002;KD-PD-2010;category;Посуда и сервировка;посуда и сервировка;
KD-PD-2010__v002;KD-PD-2010;subcategory;Салатники, cупницы и глубокие тарелки;салатники, cупницы и глубокие тарелки;
KD-PD-2010__v002;KD-PD-2010;collection;Ледяные узоры;ледяные узоры;
KD-PD-2010__v002;KD-PD-2010;capsule;Ледяные узоры;ледяные узоры;
KD-PD-2010__v002;KD-PD-2010;material;Фарфор;фарфор;
KD-PD-2010__v002;KD-PD-2010;size;24 см;24 см;
KD-PD-2010__v002;KD-PD-2010;price;9990;9990;9990
KD-PD-2010__v002;KD-PD-2010;diameter;24 см;24 см;
KD-PD-2010__v002;KD-PD-2010;composition;100% костяной фарфор;100% костяной фарфор;
KD-PD-2010__v002;KD-PD-2010;details;Рельефный орнамент;рельефный орнамент;
KD-PD-2010__v002;KD-PD-2010;color;Ночной синий;ночной синий;
KD-PD-2001__v001;KD-PD-2001;category;Посуда и сервировка;посуда и сервировка;
KD-PD-2001__v001;KD-PD-2001;subcategory;Тарелки;тарелки;
KD-PD-2001__v001;KD-PD-2001;collection;Ледяные узоры;ледяные узоры;
KD-PD-2001__v001;KD-PD-2001;capsule;Ледяные узоры;ледяные узоры;
KD-PD-2001__v001;KD-PD-2001;material;Фарфор;фарфор;
KD-PD-2001__v001;KD-PD-2001;size;23 см;23 см;
KD-PD-2001__v001;KD-PD-2001;price;7990;7990;7990
KD-PD-2001__v001;KD-PD-2001;diameter;23 см;23 см;
KD-PD-2001__v001;KD-PD-2001;composition;100% костяной фарфор;100% костяной фарфор;
KD-PD-2001__v001;KD-PD-2001;details;Рельефный орнамент;рельефный орнамент;
KD-PD-2001__v001;KD-PD-2001;color;Ночной синий;ночной синий;
KD-PD-2001__v002;KD-PD-2001;category;Посуда и сервировка;посуда и сервировка;
KD-PD-2001__v002;KD-PD-2001;subcategory;Тарелки;тарелки;
KD-PD-2001__v002;KD-PD-2001;collection;Ледяные узоры;ледяные узоры;
KD-PD-2001__v002;KD-PD-2001;capsule;Ледяные узоры;ледяные узоры;
KD-PD-2001__v002;KD-PD-2001;material;Фарфор;фарфор;
KD-PD-2001__v002;KD-PD-2001;size;23 см;23 см;
KD-PD-2001__v002;KD-PD-2001;price;7990;7990;7990
KD-PD-2001__v002;KD-PD-2001;diameter;23 см;23 см;
KD-PD-2001__v002;KD-PD-2001;composition;100% костяной фарфор;100% костяной фарфор;
KD-PD-2001__v002;KD-PD-2001;details;Рельефный орнамент;рельефный орнамент;
KD-PD-2001__v002;KD-PD-2001;color;Белый;белый;
KD-PD-2004__v001;KD-PD-2004;category;Посуда и сервировка;посуда и сервировка;
KD-PD-2004__v001;KD-PD-2004;subcategory;Кружки, чайные и кофейные пары;кружки, чайные и кофейные пары;
KD-PD-2004__v001;KD-PD-2004;collection;Ледяные узоры;ледяные узоры;
KD-PD-2004__v001;KD-PD-2004;capsule;Ледяные узоры;ледяные узоры;
KD-PD-2004__v001;KD-PD-2004;material;Фарфор;фарфор;
KD-PD-2004__v001;KD-PD-2004;size;250 мл;250 мл;
KD-PD-2004__v001;KD-PD-2004;price;6990;6990;6990
KD-PD-2004__v001;KD-PD-2004;diameter;15 см;15 см;
KD-PD-2004__v001;KD-PD-2004;composition;100% костяной фарфор;100% костяной фарфор;
KD-PD-2004__v001;KD-PD-2004;details;Рельефный орнамент;рельефный орнамент;
KD-PD-2004__v001;KD-PD-2004;color;Белый;белый;
KD-PD-10376__v001;KD-PD-10376;category;Постельное белье;постельное белье;
KD-PD-10376__v001;KD-PD-10376;subcategory;Постельное белье;постельное белье;
KD-PD-10376__v001;KD-PD-10376;collection;Нити;нити;
KD-PD-10376__v001;KD-PD-10376;capsule;Нити;нити;
KD-PD-10376__v001;KD-PD-10376;material;Сатин;сатин;
KD-PD-10376__v001;KD-PD-10376;size;Евро 200×220 см;евро 200×220 см;
KD-PD-10376__v001;KD-PD-10376;price;32900;32900;32900
KD-PD-10376__v001;KD-PD-10376;height;200 см;200 см;
KD-PD-10376__v001;KD-PD-10376;width;220 см;220 см;
KD-PD-10376__v001;KD-PD-10376;composition;100% сатин;100% сатин;
KD-PD-10376__v001;KD-PD-10376;color;Голубой;голубой;
KD-PD-10376__v002;KD-PD-10376;category;Постельное белье;постельное белье;
KD-PD-10376__v002;KD-PD-10376;subcategory;Постельное белье;постельное белье;
KD-PD-10376__v002;KD-PD-10376;collection;Нити;нити;
KD-PD-10376__v002;KD-PD-10376;capsule;Нити;нити;
KD-PD-10376__v002;KD-PD-10376;material;Сатин;сатин;
KD-PD-10376__v002;KD-PD-10376;size;Кинг сайз 220×240 см;кинг сайз 220×240 см;
KD-PD-10376__v002;KD-PD-10376;price;43900;43900;43900
KD-PD-10376__v002;KD-PD-10376;height;220 см;220 см;
KD-PD-10376__v002;KD-PD-10376;width;240 см;240 см;
KD-PD-10376__v002;KD-PD-10376;composition;100% сатин;100% сатин;
KD-PD-10376__v002;KD-PD-10376;color;Голубой;голубой;
KD-PD-10599__v001;KD-PD-10599;category;Пледы и подушки;пледы и подушки;
KD-PD-10599__v001;KD-PD-10599;subcategory;Декоративные подушки;декоративные подушки;
KD-PD-10599__v001;KD-PD-10599;collection;Нити;нити;
KD-PD-10599__v001;KD-PD-10599;capsule;Нити;нити;
KD-PD-10599__v001;KD-PD-10599;size;45×45 см;45×45 см;
KD-PD-10599__v001;KD-PD-10599;price;5490;5490;5490
KD-PD-10599__v001;KD-PD-10599;height;45 см;45 см;
KD-PD-10599__v001;KD-PD-10599;width;45 см;45 см;
KD-PD-10599__v001;KD-PD-10599;color;Голубой;голубой;
KD-PD-8695__v001;KD-PD-8695;category;Декор для дома;декор для дома;
KD-PD-8695__v001;KD-PD-8695;subcategory;Свечи и диффузоры;свечи и диффузоры;
KD-PD-8695__v001;KD-PD-8695;collection;Росы;росы;
KD-PD-8695__v001;KD-PD-8695;material;Хрусталь;×русталь;
KD-PD-8695__v001;KD-PD-8695;size;Единый размер;единый размер;
KD-PD-8695__v001;KD-PD-8695;price;6900;6900;6900
KD-PD-8695__v001;KD-PD-8695;composition;100% хрусталь;100%×русталь;
KD-PD-8695__v001;KD-PD-8695;color;Прозрачный;прозрачный;
KD-PD-10375__v001;KD-PD-10375;category;Постельное белье;постельное белье;
KD-PD-10375__v001;KD-PD-10375;subcategory;Постельное белье;постельное белье;
KD-PD-10375__v001;KD-PD-10375;collection;Тайна;тайна;
KD-PD-10375__v001;KD-PD-10375;capsule;Тайна;тайна;
KD-PD-10375__v001;KD-PD-10375;material;Сатин;сатин;
KD-PD-10375__v001;KD-PD-10375;size;Евро 200×220 см;евро 200×220 см;
KD-PD-10375__v001;KD-PD-10375;price;32900;32900;32900
KD-PD-10375__v001;KD-PD-10375;height;200 см;200 см;
KD-PD-10375__v001;KD-PD-10375;width;220 см;220 см;
KD-PD-10375__v001;KD-PD-10375;composition;100% сатин;100% сатин;
KD-PD-10375__v001;KD-PD-10375;color;Голубой;голубой;
KD-PD-10375__v002;KD-PD-10375;category;Постельное белье;постельное белье;
KD-PD-10375__v002;KD-PD-10375;subcategory;Постельное белье;постельное белье;
KD-PD-10375__v002;KD-PD-10375;collection;Тайна;тайна;
KD-PD-10375__v002;KD-PD-10375;capsule;Тайна;тайна;
KD-PD-10375__v002;KD-PD-10375;material;Сатин;сатин;
KD-PD-10375__v002;KD-PD-10375;size;Кинг сайз 220×240 см;кинг сайз 220×240 см;
KD-PD-10375__v002;KD-PD-10375;price;43900;43900;43900
KD-PD-10375__v002;KD-PD-10375;height;220 см;220 см;
KD-PD-10375__v002;KD-PD-10375;width;240 см;240 см;
KD-PD-10375__v002;KD-PD-10375;composition;100% сатин;100% сатин;
KD-PD-10375__v002;KD-PD-10375;color;Голубой;голубой;
KD-PD-10260__v001;KD-PD-10260;category;Посуда и сервировка;посуда и сервировка;
KD-PD-10260__v001;KD-PD-10260;subcategory;Кружки, чайные и кофейные пары;кружки, чайные и кофейные пары;
KD-PD-10260__v001;KD-PD-10260;collection;Тайна;тайна;
KD-PD-10260__v001;KD-PD-10260;capsule;Тайна;тайна;
KD-PD-10260__v001;KD-PD-10260;material;Костяной фарфор;костяной фарфор;
KD-PD-10260__v001;KD-PD-10260;size;450 мл;450 мл;
KD-PD-10260__v001;KD-PD-10260;price;4599;4599;4599
KD-PD-10260__v001;KD-PD-10260;volume;450 мл;450 мл;
KD-PD-10260__v001;KD-PD-10260;composition;100% костяной фарфор;100% костяной фарфор;
KD-PD-10260__v001;KD-PD-10260;color;Белый;белый;
KD-PD-10260__v001;KD-PD-10260;color;Голубой;голубой;
KD-PD-10597__v001;KD-PD-10597;category;Пледы и подушки;пледы и подушки;
KD-PD-10597__v001;KD-PD-10597;subcategory;Декоративные подушки;декоративные подушки;
KD-PD-10597__v001;KD-PD-10597;collection;Тайна;тайна;
KD-PD-10597__v001;KD-PD-10597;capsule;Тайна;тайна;
KD-PD-10597__v001;KD-PD-10597;material;Бархат;бар×ат;
KD-PD-10597__v001;KD-PD-10597;size;40×40 см;40×40 см;
KD-PD-10597__v001;KD-PD-10597;price;3599;3599;3599
KD-PD-10597__v001;KD-PD-10597;height;40 см;40 см;
KD-PD-10597__v001;KD-PD-10597;width;40 см;40 см;
KD-PD-10597__v001;KD-PD-10597;color;Белый;белый;
KD-PD-10597__v002;KD-PD-10597;category;Пледы и подушки;пледы и подушки;
KD-PD-10597__v002;KD-PD-10597;subcategory;Декоративные подушки;декоративные подушки;
KD-PD-10597__v002;KD-PD-10597;collection;Тайна;тайна;
KD-PD-10597__v002;KD-PD-10597;capsule;Тайна;тайна;
KD-PD-10597__v002;KD-PD-10597;material;Бархат;бар×ат;
KD-PD-10597__v002;KD-PD-10597;size;40×60 см;40×60 см;
KD-PD-10597__v002;KD-PD-10597;price;4599;4599;4599
KD-PD-10597__v002;KD-PD-10597;height;40 см;40 см;
KD-PD-10597__v002;KD-PD-10597;width;60 см;60 см;
KD-PD-10597__v002;KD-PD-10597;color;Голубой;голубой;
KD-PD-10981__v001;KD-PD-10981;category;Декор для дома;декор для дома;
KD-PD-10981__v001;KD-PD-10981;subcategory;Свечи и диффузоры;свечи и диффузоры;
KD-PD-10981__v001;KD-PD-10981;collection;Тайна;тайна;
KD-PD-10981__v001;KD-PD-10981;capsule;Тайна;тайна;
KD-PD-10981__v001;KD-PD-10981;size;11 см;11 см;
KD-PD-10981__v001;KD-PD-10981;aroma;Древесный табак;древесный табак;
KD-PD-10981__v001;KD-PD-10981;price;6599;6599;6599
KD-PD-10981__v001;KD-PD-10981;height;11 см;11 см;
KD-PD-10981__v001;KD-PD-10981;composition;Воск кокосовый;воск кокосовый;
KD-PD-10981__v001;KD-PD-10981;color;Белый;белый;
KD-PD-10981__v002;KD-PD-10981;category;Декор для дома;декор для дома;
KD-PD-10981__v002;KD-PD-10981;subcategory;Свечи и диффузоры;свечи и диффузоры;
KD-PD-10981__v002;KD-PD-10981;collection;Тайна;тайна;
KD-PD-10981__v002;KD-PD-10981;capsule;Тайна;тайна;
KD-PD-10981__v002;KD-PD-10981;size;11 см;11 см;
KD-PD-10981__v002;KD-PD-10981;aroma;Уд;уд;
KD-PD-10981__v002;KD-PD-10981;price;6599;6599;6599
KD-PD-10981__v002;KD-PD-10981;height;11 см;11 см;
KD-PD-10981__v002;KD-PD-10981;composition;Воск кокосовый;воск кокосовый;
KD-PD-10981__v002;KD-PD-10981;color;Белый;белый;
KD-PD-10981__v003;KD-PD-10981;category;Декор для дома;декор для дома;
KD-PD-10981__v003;KD-PD-10981;subcategory;Свечи и диффузоры;свечи и диффузоры;
KD-PD-10981__v003;KD-PD-10981;collection;Тайна;тайна;
KD-PD-10981__v003;KD-PD-10981;capsule;Тайна;тайна;
KD-PD-10981__v003;KD-PD-10981;size;11 см;11 см;
KD-PD-10981__v003;KD-PD-10981;aroma;Древесный табак;древесный табак;
KD-PD-10981__v003;KD-PD-10981;price;6599;6599;6599
KD-PD-10981__v003;KD-PD-10981;height;11 см;11 см;
KD-PD-10981__v003;KD-PD-10981;composition;Воск кокосовый;воск кокосовый;
KD-PD-10981__v003;KD-PD-10981;color;Коричневый;коричневый;
KD-PD-10981__v004;KD-PD-10981;category;Декор для дома;декор для дома;
